"feature","subject","comparison","n_pre","n_post","W_statistic","p_raw","note","p_BY","label"
"lpc_11_mean","Paul and John","Pre vs Late Post",33,13,112,0.0128333736393149,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.201215147825514,"secondary_exploratory"
"lpc_11_mean","Snoop and Dre","Pre vs Early Post",3,30,71,0.110294255244555,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"lpc_11_mean","Snoop and Dre","Pre vs Mid Post",3,16,29,0.614883213857035,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"lpc_11_mean","Snoop and Dre","Pre vs Late Post",3,85,124,0.945002556199567,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"lpc_11_mean","Tina and Aretha","Pre vs Early Post",29,5,45,0.189211842696677,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"lpc_11_mean","Tina and Aretha","Pre vs Late Post",29,375,1614,0.000000000278422676642269,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0000000199202916098552,"secondary_exploratory"
"lpc_4_mean","Barry and Stevie","Pre vs Mid Post",14,5,63,0.0108963541953874,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.17525910394621,"secondary_exploratory"
"lpc_4_mean","Barry and Stevie","Pre vs Late Post",14,29,342,0.000330789271073102,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.00814979484112112,"secondary_exploratory"
"lpc_4_mean","Cher and Adele","Pre vs Early Post",49,170,4999,0.0329361977651047,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.456601633386306,"secondary_exploratory"
"lpc_4_mean","Cher and Adele","Pre vs Mid Post",49,73,2725,0.0000010173025474186,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0000398256935596578,"secondary_exploratory"
"lpc_4_mean","Cher and Adele","Pre vs Late Post",49,304,11171,0.0000000195988280415424,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.00000107830429859031,"secondary_exploratory"
"lpc_4_mean","Elvis","Pre vs Early Post",25,65,454,0.00125983936031261,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0275157055039708,"secondary_exploratory"
"lpc_4_mean","Elvis","Pre vs Late Post",25,40,0,0.0000000000163640855034168,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.00000000143464262912389,"secondary_exploratory"
"lpc_4_mean","Michael and Prince","Pre vs Early Post",28,31,366,0.305546890152155,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"lpc_4_mean","Michael and Prince","Pre vs Mid Post",28,34,632,0.0278394031536125,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.397451161968977,"secondary_exploratory"
"lpc_4_mean","Michael and Prince","Pre vs Late Post",28,8,78,0.202412772751741,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"lpc_4_mean","Paul and John","Pre vs Early Post",33,20,137,0.000412025989758883,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0100183219940862,"secondary_exploratory"
"lpc_4_mean","Paul and John","Pre vs Late Post",33,13,71,0.000485587669164071,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0115807712318952,"secondary_exploratory"
"lpc_4_mean","Snoop and Dre","Pre vs Early Post",3,30,30,0.363864896085048,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"lpc_4_mean","Snoop and Dre","Pre vs Mid Post",3,16,22,0.866815285127422,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"lpc_4_mean","Snoop and Dre","Pre vs Late Post",3,85,87,0.357686011170564,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"lpc_4_mean","Tina and Aretha","Pre vs Early Post",29,5,18,0.00864383538908909,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.141963800655902,"secondary_exploratory"
"lpc_4_mean","Tina and Aretha","Pre vs Late Post",29,375,4078,0.0248839406014795,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.359378611058904,"secondary_exploratory"
"lpcc_10_mean","Barry and Stevie","Pre vs Mid Post",14,5,31,0.745909995805377,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"lpcc_10_mean","Barry and Stevie","Pre vs Late Post",14,29,289,0.0266808728811121,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.382666676240694,"secondary_exploratory"
"lpcc_10_mean","Cher and Adele","Pre vs Early Post",49,170,1617,0.0000000000708485530798091,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.00000000588003704018456,"secondary_exploratory"
"lpcc_10_mean","Cher and Adele","Pre vs Mid Post",49,73,1009,0.0000473515139583981,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.00135203431912034,"secondary_exploratory"
"lpcc_10_mean","Cher and Adele","Pre vs Late Post",49,304,11903,0.0000000000182036465776154,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.00000000157375179593517,"secondary_exploratory"
"lpcc_10_mean","Elvis","Pre vs Early Post",25,65,787,0.821817692462191,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"lpcc_10_mean","Elvis","Pre vs Late Post",25,40,874,0.000000474683500412137,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0000195675985161121,"secondary_exploratory"
"lpcc_10_mean","Michael and Prince","Pre vs Early Post",28,31,352,0.21604156723829,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"lpcc_10_mean","Michael and Prince","Pre vs Mid Post",28,34,266,0.00304290418451964,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0581006535213485,"secondary_exploratory"
"lpcc_10_mean","Michael and Prince","Pre vs Late Post",28,8,129,0.530108082691569,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"lpcc_10_mean","Paul and John","Pre vs Early Post",33,20,174,0.00432635202620974,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0794387672411025,"secondary_exploratory"
"lpcc_10_mean","Paul and John","Pre vs Late Post",33,13,230,0.714413354134101,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"lpcc_10_mean","Snoop and Dre","Pre vs Early Post",3,30,39,0.730527923515522,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"lpcc_10_mean","Snoop and Dre","Pre vs Mid Post",3,16,39,0.104985626545681,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
